0 1 2
801000.0 5726000.0 2566.763672
802000.0 5726000.0 2578.038086
803000.0 5726000.0 2596.916016
804000.0 5726000.0 2622.077148
805000.0 5726000.0 2653.383789
806000.0 5726000.0 2690.574707
807000.0 5726000.0 2733.061523
808000.0 5726000.0 2780.011719
740000.0 5725000.0 1602.023438
741000.0 5725000.0 1611.474121
742000.0 5725000.0 1620.59082
743000.0 5725000.0 1629.334961
744000.0 5725000.0 1637.663086
745000.0 5725000.0 1645.531738
746000.0 5725000.0 1652.892578
747000.0 5725000.0 1659.69873
748000.0 5725000.0 1665.90332
749000.0 5725000.0 1671.461914
750000.0 5725000.0 1676.337891
751000.0 5725000.0 1680.493164
752000.0 5725000.0 1683.898438
753000.0 5725000.0 1686.524902
754000.0 5725000.0 1688.342285
755000.0 5725000.0 1689.31543
756000.0 5725000.0 1689.402832
757000.0 5725000.0 1688.55127
758000.0 5725000.0 1686.695313
759000.0 5725000.0 1683.756836
760000.0 5725000.0 1679.650391
761000.0 5725000.0 1674.288086
762000.0 5725000.0 1667.589844
763000.0 5725000.0 1659.493652
764000.0 5725000.0 1649.966309
765000.0 5725000.0 1639.011719
766000.0 5725000.0 1626.682617
767000.0 5725000.0 1613.083984
768000.0 5725000.0 1598.369141
769000.0 5725000.0 1582.732422
770000.0 5725000.0 1566.398438
771000.0 5725000.0 1549.602539
772000.0 5725000.0 1532.563477
773000.0 5725000.0 1515.47168
774000.0 5725000.0 1498.458984
775000.0 5725000.0 1481.600586
776000.0 5725000.0 1464.923828
777000.0 5725000.0 1448.448242
778000.0 5725000.0 1432.265625
779000.0 5725000.0 1416.672852
780000.0 5725000.0 1402.366211
781000.0 5725000.0 1390.6875
782000.0 5725000.0 1383.905273
783000.0 5725000.0 1385.426758
784000.0 5725000.0 1399.824219
785000.0 5725000.0 1432.413086
786000.0 5725000.0 1488.223633
787000.0 5725000.0 1570.413086
788000.0 5725000.0 1678.771484
789000.0 5725000.0 1809.587891
790000.0 5725000.0 1956.793945
791000.0 5725000.0 2112.779785
792000.0 5725000.0 2268.57373
793000.0 5725000.0 2413.244141
794000.0 5725000.0 2531.902344
795000.0 5725000.0 2600.033203
796000.0 5725000.0 2567.474609
797000.0 5725000.0 2553.110352
798000.0 5725000.0 2506.787109
799000.0 5725000.0 2470.12793
800000.0 5725000.0 2450.71582
801000.0 5725000.0 2456.85791
802000.0 5725000.0 2473.818848
803000.0 5725000.0 2494.563965
804000.0 5725000.0 2519.930664
805000.0 5725000.0 2551.466309
806000.0 5725000.0 2589.430664
807000.0 5725000.0 2633.414063
808000.0 5725000.0 2682.879883
809000.0 5725000.0 2737.219238
810000.0 5725000.0 2795.428711
735000.0 5724000.0 1547.323242
736000.0 5724000.0 1558.038574
737000.0 5724000.0 1568.533691
738000.0 5724000.0 1578.786133
739000.0 5724000.0 1588.766602
740000.0 5724000.0 1598.446777
741000.0 5724000.0 1607.793945
742000.0 5724000.0 1616.773438
743000.0 5724000.0 1625.342773
744000.0 5724000.0 1633.459961
745000.0 5724000.0 1641.077148
746000.0 5724000.0 1648.146484
747000.0 5724000.0 1654.616211
748000.0 5724000.0 1660.439941
749000.0 5724000.0 1665.567871
750000.0 5724000.0 1669.960449
751000.0 5724000.0 1673.578125
752000.0 5724000.0 1676.386719
753000.0 5724000.0 1678.356934
754000.0 5724000.0 1679.456543
755000.0 5724000.0 1679.651367
756000.0 5724000.0 1678.902832
757000.0 5724000.0 1677.160645
758000.0 5724000.0 1674.365234
759000.0 5724000.0 1670.445801
760000.0 5724000.0 1665.324219
761000.0 5724000.0 1658.918945
762000.0 5724000.0 1651.153809
763000.0 5724000.0 1641.970215
764000.0 5724000.0 1631.330566
765000.0 5724000.0 1619.237305
766000.0 5724000.0 1605.733398
767000.0 5724000.0 1590.910156
768000.0 5724000.0 1574.914063
769000.0 5724000.0 1557.931641
770000.0 5724000.0 1540.186523
